Customer_ID,Age,Gender,Income_Level,Occupation,Marital_Status,Education_Level,Location,Policy_Type,Coverage_Amount,Premium_Amount,Policy_Tenure_Years,Claim_History,Payment_Preferences,Customer_Support_Tickets,Marketing_Engagement,Customer_Feedback,Risk_Appetite,Renewal_Behavior
5475,37,Female,Low,Artist,Divorced,PhD,Rural,Life,85662,1109,6,No,Annually,4,Low,Neutral,Medium,Late
5476,19,Female,High,Teacher,Single,Master,Suburban,Home,58298,1260,6,Yes,Annually,0,High,Positive,Low,Late
5477,44,Female,Low,Artist,Single,High School,Urban,Auto,86204,344,5,Yes,Annually,3,Medium,Positive,Low,Late
5478,39,Male,High,Teacher,Widowed,Bachelor,Rural,Auto,45470,1104,7,Yes,Monthly,0,High,Negative,High,On Time
5479,39,Female,Medium,Business Owner,Divorced,Bachelor,Rural,Health,58878,1265,5,Yes,Monthly,1,Low,Neutral,Medium,Early
5480,56,Female,Low,Lawyer,Divorced,High School,Urban,Auto,99072,897,9,No,Annually,4,High,Negative,Low,On Time
5481,49,Male,High,Business Owner,Divorced,High School,Rural,Life,84192,1341,8,No,Monthly,4,Low,Positive,High,Late
5482,55,Male,Low,Artist,Widowed,High School,Urban,Life,24611,554,2,No,Annually,2,Medium,Positive,Low,Early
5483,52,Female,Low,Business Owner,Single,Master,Rural,Auto,77413,402,4,No,Monthly,2,High,Negative,Low,On Time
5484,22,Male,Low,Business Owner,Divorced,PhD,Rural,Home,29218,1550,4,Yes,Annually,5,High,Negative,Low,Early
5485,45,Male,High,Lawyer,Divorced,PhD,Urban,Auto,59933,1410,9,No,Annually,0,Medium,Neutral,Low,Late
5486,43,Female,Medium,Business Owner,Divorced,PhD,Urban,Travel,97714,1734,5,Yes,Monthly,3,Low,Neutral,Low,Early
5487,37,Female,High,Engineer,Divorced,High School,Suburban,Health,27917,1734,10,Yes,Monthly,3,High,Positive,High,On Time
5488,24,Female,Low,Artist,Single,Bachelor,Suburban,Health,94587,1169,8,No,Monthly,3,High,Neutral,Medium,On Time
5489,26,Female,Medium,Doctor,Married,Master,Urban,Auto,28173,555,9,No,Monthly,4,High,Neutral,High,Early
5490,63,Female,Low,Artist,Divorced,High School,Suburban,Auto,50101,570,5,Yes,Monthly,1,Low,Negative,High,Early
5491,31,Male,Medium,Engineer,Single,Bachelor,Rural,Home,24169,1795,6,Yes,Monthly,5,Low,Negative,High,Late
5492,66,Male,Medium,Doctor,Divorced,PhD,Suburban,Travel,80047,1867,6,Yes,Annually,4,Medium,Neutral,Low,Late
5493,70,Male,High,Engineer,Married,Bachelor,Rural,Travel,41180,182,5,Yes,Annually,0,Low,Neutral,Medium,Late
5494,22,Female,Medium,Doctor,Single,Bachelor,Suburban,Life,43683,704,9,Yes,Monthly,0,Medium,Negative,Low,On Time
5495,37,Female,High,Business Owner,Widowed,Bachelor,Urban,Health,94226,476,8,Yes,Monthly,2,Low,Neutral,High,Early
5496,47,Male,Medium,Artist,Widowed,Master,Urban,Travel,10241,1556,9,No,Monthly,1,High,Positive,Medium,Late
5497,38,Female,Low,Engineer,Single,PhD,Urban,Auto,43442,301,10,No,Monthly,2,Medium,Positive,High,Late
5498,42,Female,High,Doctor,Widowed,Master,Urban,Life,84828,1814,2,No,Monthly,0,Medium,Positive,Low,On Time
5499,59,Male,Medium,Engineer,Single,Bachelor,Suburban,Travel,20548,1756,9,Yes,Monthly,3,Low,Neutral,Medium,Early
5500,64,Male,Low,Artist,Divorced,High School,Urban,Auto,45771,197,4,Yes,Monthly,3,Low,Positive,High,Early
5501,60,Female,Low,Lawyer,Married,Master,Urban,Health,41331,332,9,No,Monthly,0,Low,Positive,Low,On Time
5502,58,Male,Medium,Lawyer,Divorced,PhD,Rural,Auto,45621,284,3,No,Monthly,4,Low,Neutral,Low,Late
5503,38,Male,High,Lawyer,Widowed,Bachelor,Urban,Home,10224,1583,7,No,Monthly,5,High,Positive,High,Early
5504,60,Male,Low,Teacher,Single,High School,Urban,Home,8721,1948,10,No,Monthly,5,High,Positive,Medium,Late
5505,68,Male,High,Lawyer,Single,Master,Urban,Life,14394,525,2,No,Annually,0,High,Neutral,Low,On Time
5506,56,Male,Low,Lawyer,Divorced,Bachelor,Rural,Home,42381,857,2,No,Annually,2,High,Positive,Medium,Late
5507,59,Male,Low,Teacher,Divorced,High School,Urban,Home,33531,1505,9,No,Annually,3,High,Positive,Low,Early
5508,25,Male,High,Artist,Divorced,PhD,Suburban,Health,37331,1392,7,No,Monthly,0,Low,Neutral,Medium,On Time
5509,49,Male,Medium,Engineer,Divorced,High School,Rural,Auto,44380,550,2,Yes,Monthly,3,Medium,Positive,Medium,Late
5510,47,Male,Low,Doctor,Widowed,Master,Suburban,Auto,54349,1109,7,Yes,Annually,1,Low,Negative,Medium,Late
5511,39,Male,Medium,Teacher,Widowed,Bachelor,Urban,Home,22424,190,9,No,Annually,3,Low,Neutral,Low,Early
5512,58,Male,Medium,Doctor,Single,High School,Rural,Travel,77168,1337,8,Yes,Monthly,3,Low,Neutral,Medium,Late
5513,48,Male,Medium,Artist,Single,High School,Rural,Home,8258,1285,8,Yes,Annually,0,Low,Positive,Low,On Time
5514,42,Female,Low,Teacher,Divorced,High School,Urban,Travel,23391,385,10,No,Monthly,5,Low,Positive,Medium,Early
5515,62,Male,Low,Artist,Single,Master,Urban,Life,49251,1661,3,No,Annually,5,High,Positive,High,Late
5516,51,Male,Medium,Teacher,Widowed,High School,Suburban,Travel,31230,684,7,No,Annually,0,High,Positive,High,On Time
5517,21,Female,Low,Business Owner,Married,PhD,Suburban,Home,69960,887,8,Yes,Monthly,1,Low,Neutral,Low,Late
5518,52,Female,Low,Doctor,Widowed,PhD,Suburban,Life,58858,1459,3,Yes,Annually,5,Medium,Neutral,Low,Early
5519,46,Male,Low,Teacher,Widowed,PhD,Urban,Travel,80103,1506,8,No,Annually,1,Low,Negative,Low,Late
5520,55,Female,Medium,Lawyer,Widowed,Master,Urban,Health,98380,1152,7,No,Monthly,1,Low,Neutral,Low,Early
5521,34,Male,High,Lawyer,Widowed,PhD,Suburban,Life,8035,1043,8,Yes,Monthly,3,Low,Neutral,High,Late
5522,28,Female,Medium,Doctor,Widowed,High School,Urban,Auto,5515,525,7,Yes,Monthly,0,High,Positive,Low,Early
5523,19,Male,Medium,Doctor,Divorced,High School,Urban,Auto,34798,1427,9,Yes,Monthly,3,Medium,Positive,Medium,Early
5524,34,Male,High,Artist,Divorced,Master,Suburban,Life,43410,843,10,No,Monthly,1,High,Negative,Medium,On Time
5525,29,Female,Medium,Doctor,Divorced,High School,Suburban,Travel,10945,1685,4,Yes,Monthly,4,Medium,Positive,Medium,Late
5526,38,Female,High,Teacher,Married,High School,Urban,Health,54312,532,2,Yes,Annually,0,Low,Positive,High,Early
5527,49,Female,Medium,Artist,Married,Bachelor,Rural,Home,58035,425,4,No,Annually,2,High,Neutral,High,Late
5528,35,Female,Low,Engineer,Widowed,PhD,Urban,Auto,21832,520,7,Yes,Annually,1,High,Negative,High,On Time
5529,37,Female,High,Doctor,Married,High School,Urban,Auto,70303,1015,10,No,Monthly,4,High,Neutral,Low,Late
5530,30,Male,Medium,Engineer,Divorced,PhD,Urban,Health,76570,354,3,No,Monthly,1,Medium,Positive,Low,Late
5531,50,Male,Medium,Artist,Divorced,Bachelor,Rural,Life,11398,1815,1,Yes,Monthly,0,High,Negative,Medium,Early
5532,36,Male,Medium,Artist,Single,High School,Urban,Travel,58025,397,5,No,Annually,0,Medium,Positive,High,On Time
5533,57,Female,Low,Business Owner,Married,High School,Suburban,Auto,53539,325,1,No,Annually,0,High,Neutral,Medium,Late
5534,43,Female,Medium,Artist,Single,PhD,Rural,Travel,64420,1542,7,No,Monthly,3,High,Negative,Low,Late
5535,20,Male,Medium,Doctor,Divorced,High School,Rural,Life,66121,400,10,Yes,Monthly,5,Low,Positive,Low,On Time
5536,50,Male,Medium,Business Owner,Single,Master,Suburban,Home,11771,204,7,Yes,Monthly,1,High,Negative,Medium,Early
5537,52,Female,High,Artist,Widowed,Master,Suburban,Health,95480,145,7,Yes,Monthly,1,Low,Neutral,High,Late
5538,30,Male,Medium,Business Owner,Single,High School,Suburban,Home,9461,444,7,Yes,Monthly,5,Low,Negative,High,On Time
5539,20,Female,High,Business Owner,Widowed,PhD,Rural,Auto,98105,1660,10,No,Annually,2,Low,Positive,Medium,On Time
5540,22,Female,Medium,Artist,Married,Bachelor,Urban,Auto,53072,1064,3,Yes,Monthly,2,Medium,Negative,Medium,Late
5541,32,Male,Low,Artist,Single,High School,Urban,Travel,17514,145,7,No,Annually,2,High,Negative,Low,On Time
5542,61,Male,Low,Lawyer,Widowed,PhD,Rural,Auto,16395,317,9,No,Annually,0,Medium,Positive,Low,On Time
5543,30,Female,High,Artist,Widowed,Master,Rural,Auto,41969,829,10,No,Annually,2,High,Positive,Medium,Early
5544,57,Female,Medium,Doctor,Widowed,PhD,Urban,Auto,33395,1200,3,Yes,Monthly,3,Low,Negative,Medium,On Time
5545,18,Male,Medium,Engineer,Widowed,High School,Rural,Auto,64371,1606,5,No,Monthly,0,Low,Positive,Medium,Early
5546,49,Female,High,Teacher,Divorced,Bachelor,Suburban,Home,52529,1061,10,Yes,Monthly,1,Low,Negative,Medium,Early
5547,38,Female,Low,Business Owner,Divorced,Master,Suburban,Home,27142,891,9,No,Annually,5,Low,Negative,Medium,Late
5548,35,Female,High,Doctor,Married,Master,Urban,Auto,91307,953,5,Yes,Annually,2,High,Positive,Medium,Late
5549,36,Female,Medium,Doctor,Single,High School,Suburban,Travel,32039,1298,8,No,Monthly,3,Medium,Negative,Low,Late
5550,46,Female,High,Artist,Widowed,Master,Urban,Home,86264,1076,1,No,Monthly,1,High,Negative,Low,Early
5551,48,Female,Medium,Engineer,Divorced,Master,Suburban,Travel,42139,1871,2,Yes,Monthly,2,High,Negative,Low,On Time
5552,34,Female,High,Business Owner,Widowed,PhD,Suburban,Life,8075,1528,9,No,Annually,3,Medium,Neutral,Medium,On Time
5553,19,Female,Low,Teacher,Married,Master,Rural,Health,29646,1389,3,No,Monthly,0,High,Negative,High,On Time
5554,52,Female,Medium,Teacher,Divorced,Master,Rural,Auto,49443,880,7,Yes,Monthly,5,Low,Negative,Low,On Time
5555,53,Male,High,Artist,Widowed,Master,Urban,Life,47963,721,10,No,Monthly,2,High,Negative,Medium,Early
5556,49,Male,High,Artist,Widowed,Master,Rural,Auto,19292,1483,10,Yes,Annually,4,High,Negative,Low,Late
5557,20,Female,Low,Doctor,Divorced,Bachelor,Urban,Travel,34579,842,1,No,Monthly,0,High,Positive,High,On Time
5558,59,Female,Medium,Doctor,Widowed,Bachelor,Urban,Home,78254,1662,9,Yes,Annually,0,Low,Positive,Low,Late
5559,67,Female,Medium,Engineer,Married,Master,Rural,Travel,60554,822,8,Yes,Annually,1,Medium,Negative,High,Early
5560,40,Female,Low,Artist,Single,PhD,Suburban,Auto,83987,1488,2,Yes,Monthly,2,High,Positive,High,On Time
5561,33,Female,Low,Doctor,Widowed,Master,Suburban,Travel,41293,424,8,Yes,Monthly,2,Low,Negative,Low,Late
5562,49,Female,High,Artist,Divorced,PhD,Suburban,Life,80107,569,9,No,Monthly,5,High,Negative,High,Late
5563,56,Female,High,Teacher,Married,Master,Rural,Health,71409,162,3,No,Monthly,4,High,Positive,Low,On Time
5564,32,Male,High,Engineer,Married,Bachelor,Suburban,Auto,83101,1951,8,No,Annually,4,Medium,Negative,Low,Early
5565,68,Female,Medium,Teacher,Widowed,Bachelor,Rural,Life,46238,1216,10,No,Annually,1,Low,Negative,High,Early
5566,29,Male,High,Teacher,Widowed,Bachelor,Rural,Travel,11030,199,5,No,Annually,1,Medium,Positive,Low,Late
5567,55,Female,Medium,Teacher,Divorced,High School,Urban,Health,51967,1275,10,No,Annually,4,Low,Neutral,Low,Early
5568,21,Male,Low,Doctor,Divorced,PhD,Suburban,Health,64615,1055,7,Yes,Monthly,0,Medium,Negative,High,Early
5569,63,Female,Medium,Teacher,Widowed,Master,Suburban,Auto,41140,1288,5,No,Monthly,5,Medium,Neutral,Medium,Late
5570,38,Male,High,Doctor,Single,Master,Suburban,Travel,73148,1854,6,Yes,Monthly,4,Medium,Neutral,High,On Time
5571,55,Female,High,Lawyer,Widowed,PhD,Suburban,Health,34602,705,2,No,Monthly,1,Medium,Neutral,Medium,On Time
5572,59,Female,Low,Teacher,Married,Master,Urban,Auto,40357,1849,5,Yes,Monthly,1,Medium,Positive,Low,On Time
5573,39,Female,Low,Doctor,Divorced,Master,Suburban,Auto,20815,1105,3,Yes,Monthly,0,Medium,Neutral,Low,On Time
5574,64,Female,Low,Teacher,Divorced,PhD,Suburban,Travel,38429,638,6,Yes,Monthly,3,Low,Neutral,Medium,Late
5575,22,Female,High,Engineer,Married,High School,Suburban,Health,91926,1376,2,Yes,Monthly,4,Low,Positive,High,Late
5576,63,Female,High,Teacher,Single,PhD,Urban,Life,24666,754,5,Yes,Monthly,2,Low,Neutral,Low,Late
5577,24,Male,High,Lawyer,Widowed,Bachelor,Rural,Home,59179,1223,6,No,Monthly,0,Low,Positive,Medium,Early
5578,48,Male,Low,Business Owner,Divorced,PhD,Urban,Home,65365,977,1,Yes,Annually,2,Medium,Neutral,Low,On Time
5579,70,Male,Low,Artist,Widowed,Master,Rural,Auto,59000,1179,1,No,Monthly,2,Medium,Negative,Medium,On Time
5580,39,Male,High,Doctor,Single,High School,Suburban,Auto,74302,235,8,Yes,Annually,3,Medium,Negative,Low,Early
5581,32,Male,Low,Artist,Widowed,High School,Rural,Travel,20795,813,7,Yes,Annually,4,Medium,Neutral,Low,On Time
5582,67,Female,Medium,Engineer,Single,High School,Urban,Health,35027,1231,2,No,Annually,5,Low,Negative,Low,Early
5583,38,Female,Medium,Business Owner,Married,High School,Rural,Life,38342,372,7,Yes,Monthly,1,Medium,Neutral,Low,On Time
5584,55,Male,Low,Doctor,Divorced,Master,Rural,Home,17319,1885,6,No,Annually,4,Low,Positive,Low,Early
5585,30,Male,Medium,Teacher,Widowed,Bachelor,Suburban,Health,59408,1037,8,No,Monthly,5,High,Negative,Low,On Time
5586,26,Female,High,Lawyer,Single,High School,Urban,Auto,48421,118,2,No,Monthly,3,Low,Positive,Medium,Late
5587,43,Male,High,Engineer,Married,Bachelor,Urban,Life,34650,1328,10,Yes,Annually,0,Low,Negative,High,Late
5588,35,Male,High,Doctor,Widowed,PhD,Suburban,Travel,90817,501,1,Yes,Annually,1,High,Positive,Low,On Time
5589,22,Female,High,Doctor,Single,Bachelor,Suburban,Health,40615,1828,6,Yes,Annually,2,Low,Neutral,Low,Late
5590,61,Female,High,Artist,Single,Master,Suburban,Home,65069,762,3,Yes,Monthly,3,Medium,Positive,High,On Time
5591,65,Female,Low,Lawyer,Single,PhD,Suburban,Travel,71560,1861,7,No,Annually,5,Medium,Positive,Medium,Early
5592,38,Female,Medium,Artist,Divorced,High School,Rural,Travel,15246,1926,8,Yes,Annually,4,Medium,Neutral,High,Early
5593,54,Male,High,Artist,Widowed,High School,Suburban,Health,57050,1596,8,No,Monthly,4,Medium,Neutral,High,On Time
5594,62,Male,Medium,Lawyer,Married,Master,Rural,Life,91000,1231,6,Yes,Monthly,2,Medium,Positive,Low,Early
5595,41,Male,Medium,Engineer,Widowed,PhD,Suburban,Life,54830,1228,8,No,Monthly,1,Low,Neutral,Low,Early
5596,46,Male,Low,Business Owner,Single,High School,Suburban,Home,36415,545,5,Yes,Monthly,5,High,Neutral,Medium,Late
5597,50,Female,High,Lawyer,Married,Master,Suburban,Auto,28945,1690,9,No,Monthly,4,Medium,Positive,High,On Time
5598,54,Male,High,Doctor,Widowed,Bachelor,Urban,Travel,48358,1496,4,Yes,Annually,0,High,Positive,Low,Early
5599,59,Male,Medium,Artist,Married,High School,Suburban,Auto,39733,1633,3,No,Monthly,5,Low,Negative,Low,Late
5600,26,Female,High,Lawyer,Single,High School,Rural,Travel,30699,257,1,Yes,Monthly,2,Low,Neutral,High,On Time
5601,61,Male,High,Teacher,Divorced,PhD,Rural,Home,75301,1822,4,Yes,Monthly,2,Medium,Neutral,Low,Early
5602,52,Female,High,Artist,Single,PhD,Rural,Travel,6112,1368,2,Yes,Annually,2,Medium,Positive,Low,On Time
5603,46,Male,Medium,Business Owner,Single,Master,Rural,Life,23995,686,4,No,Monthly,0,Medium,Positive,High,Late
5604,64,Male,High,Doctor,Widowed,PhD,Suburban,Home,12259,1579,10,No,Annually,4,Medium,Positive,Low,On Time
5605,46,Male,Medium,Doctor,Single,Master,Suburban,Home,34942,780,2,Yes,Annually,1,High,Positive,High,On Time
5606,22,Female,High,Artist,Single,Master,Urban,Life,25247,219,7,Yes,Monthly,1,Low,Positive,Medium,Late
5607,19,Female,Medium,Teacher,Divorced,Master,Urban,Auto,89121,510,5,Yes,Annually,2,Medium,Negative,High,Late
5608,42,Female,Medium,Business Owner,Widowed,High School,Urban,Life,82513,213,2,No,Annually,0,High,Neutral,High,On Time
5609,26,Female,Low,Teacher,Married,PhD,Rural,Life,7494,323,6,Yes,Annually,1,Low,Negative,High,Early
5610,21,Male,High,Engineer,Married,High School,Rural,Home,23021,914,6,Yes,Monthly,3,High,Negative,Low,Late
5611,53,Female,Medium,Engineer,Widowed,High School,Rural,Travel,47470,1659,9,No,Annually,2,High,Neutral,High,On Time
5612,44,Female,Low,Engineer,Single,PhD,Urban,Home,88984,1764,9,Yes,Annually,2,Medium,Positive,Medium,Late
5613,34,Male,Medium,Artist,Widowed,PhD,Urban,Home,16762,1240,3,No,Annually,1,Medium,Negative,High,Early
5614,66,Male,Medium,Lawyer,Divorced,High School,Suburban,Life,93911,1134,4,Yes,Monthly,0,Low,Neutral,Medium,Early
5615,26,Male,High,Engineer,Widowed,PhD,Suburban,Home,20929,1421,8,No,Monthly,4,Low,Negative,High,On Time
5616,42,Female,Low,Lawyer,Divorced,Bachelor,Suburban,Health,29221,898,1,No,Annually,4,Low,Negative,Low,Early
5617,43,Female,High,Teacher,Widowed,Master,Urban,Auto,31934,131,3,Yes,Annually,5,Medium,Positive,Low,On Time
5618,28,Male,High,Doctor,Married,High School,Rural,Home,80354,891,7,No,Monthly,3,Medium,Neutral,High,On Time
5619,64,Female,Medium,Doctor,Single,PhD,Suburban,Health,6344,1439,2,No,Monthly,2,Low,Positive,Medium,Early
5620,37,Female,High,Business Owner,Married,Bachelor,Rural,Home,81932,1205,10,No,Monthly,4,Medium,Positive,High,On Time
5621,36,Male,Low,Business Owner,Single,PhD,Rural,Health,15483,706,7,Yes,Annually,4,Low,Neutral,Medium,On Time
5622,59,Male,Low,Engineer,Single,PhD,Urban,Auto,68545,1708,9,Yes,Monthly,3,Low,Negative,Medium,Late
5623,37,Female,Medium,Artist,Widowed,Bachelor,Urban,Life,11167,1851,6,No,Monthly,2,Low,Negative,Medium,On Time
5624,25,Male,Low,Engineer,Single,Master,Suburban,Home,63517,484,5,No,Annually,4,Medium,Negative,Low,Late
5625,23,Female,Low,Teacher,Single,PhD,Urban,Life,53965,1293,1,Yes,Annually,5,Medium,Negative,Low,On Time
5626,31,Female,Medium,Teacher,Married,High School,Suburban,Travel,22408,912,10,No,Monthly,2,Low,Negative,Low,Late
5627,36,Female,Medium,Engineer,Single,Master,Suburban,Home,82291,1125,1,No,Annually,5,Low,Neutral,Low,On Time
5628,57,Male,Medium,Teacher,Divorced,PhD,Rural,Health,68619,1234,10,No,Monthly,2,High,Positive,Low,Early
5629,42,Female,Medium,Engineer,Single,High School,Rural,Health,92861,398,10,No,Monthly,0,Low,Positive,Low,Early
5630,49,Female,Medium,Doctor,Married,Master,Suburban,Health,5901,1381,5,No,Monthly,0,Medium,Positive,Medium,Early
5631,28,Male,Low,Artist,Widowed,PhD,Rural,Auto,46930,1228,6,No,Annually,5,High,Negative,Low,Late
5632,65,Male,Medium,Engineer,Divorced,High School,Suburban,Travel,51817,1745,5,Yes,Annually,5,Low,Negative,Low,Early
5633,20,Male,High,Business Owner,Divorced,Bachelor,Rural,Home,99247,962,9,No,Annually,5,High,Positive,Low,Early
5634,68,Male,Low,Lawyer,Single,High School,Suburban,Travel,59753,1981,2,Yes,Monthly,0,Medium,Negative,High,On Time
5635,40,Male,Medium,Lawyer,Married,Bachelor,Rural,Travel,58695,1216,3,No,Monthly,4,Low,Neutral,Low,Early
5636,43,Male,High,Teacher,Widowed,High School,Suburban,Auto,50278,1676,8,Yes,Monthly,2,Low,Neutral,Low,On Time
5637,53,Female,High,Artist,Married,PhD,Suburban,Life,87837,792,7,No,Annually,3,Low,Positive,Medium,On Time
5638,65,Male,High,Artist,Married,Bachelor,Urban,Travel,66639,1352,8,No,Monthly,3,Medium,Neutral,High,Late
5639,31,Male,Medium,Business Owner,Widowed,Master,Urban,Auto,25279,1400,6,No,Monthly,0,Medium,Neutral,High,Early
5640,44,Female,High,Lawyer,Divorced,Master,Rural,Auto,33500,1335,2,Yes,Annually,0,Medium,Positive,Medium,On Time
5641,49,Male,High,Artist,Single,Bachelor,Rural,Health,37745,1660,7,No,Annually,3,Low,Positive,High,Early
5642,62,Male,High,Lawyer,Married,Bachelor,Urban,Travel,66747,1774,5,No,Monthly,0,Medium,Neutral,High,Late
5643,59,Female,Low,Doctor,Widowed,High School,Rural,Auto,17434,834,9,Yes,Monthly,3,Medium,Negative,High,Early
5644,18,Male,Medium,Doctor,Widowed,Bachelor,Urban,Life,89805,1193,4,Yes,Monthly,4,High,Negative,Medium,Late
5645,40,Female,Medium,Doctor,Single,PhD,Suburban,Health,82705,1518,2,Yes,Monthly,4,Low,Positive,Medium,On Time
5646,45,Male,Medium,Business Owner,Married,High School,Suburban,Health,70863,731,9,No,Monthly,5,Medium,Neutral,Medium,Early
5647,36,Female,Low,Engineer,Widowed,Master,Suburban,Health,83854,303,6,Yes,Monthly,1,Medium,Negative,High,Early
5648,48,Male,High,Artist,Divorced,Bachelor,Suburban,Auto,24412,437,3,Yes,Annually,1,Medium,Negative,Medium,Late
5649,43,Female,High,Lawyer,Divorced,Master,Urban,Auto,63190,1347,4,Yes,Monthly,5,High,Neutral,Low,On Time
5650,42,Female,Medium,Artist,Widowed,High School,Suburban,Health,5724,400,7,No,Monthly,0,High,Positive,High,Early
5651,33,Male,Low,Business Owner,Single,High School,Rural,Life,53465,1583,7,Yes,Monthly,1,High,Neutral,Low,Late
5652,66,Male,Low,Teacher,Divorced,PhD,Suburban,Health,96733,607,2,Yes,Monthly,2,High,Positive,Medium,Late
5653,47,Male,Medium,Teacher,Married,PhD,Suburban,Auto,69871,1550,3,Yes,Annually,4,High,Positive,High,Late
5654,50,Male,Low,Lawyer,Married,Bachelor,Suburban,Life,87456,1108,9,No,Annually,2,Medium,Negative,Low,Late
5655,25,Male,Low,Artist,Widowed,PhD,Suburban,Travel,26555,1108,6,Yes,Annually,3,Low,Positive,Low,Late
5656,22,Female,Low,Artist,Married,Master,Rural,Travel,22535,1163,7,No,Annually,2,Medium,Negative,Medium,On Time
5657,23,Female,High,Lawyer,Widowed,Master,Urban,Home,51612,151,4,Yes,Monthly,0,High,Positive,Low,Early
5658,41,Female,High,Artist,Married,High School,Suburban,Life,47441,859,9,Yes,Monthly,5,Low,Positive,Low,Late
5659,41,Male,Low,Engineer,Widowed,High School,Rural,Auto,6669,276,6,No,Annually,3,Low,Negative,Medium,Late
5660,52,Female,Low,Lawyer,Divorced,Bachelor,Rural,Life,21473,968,1,Yes,Monthly,5,Low,Positive,Medium,Late
5661,33,Male,Low,Doctor,Married,Bachelor,Rural,Health,25096,268,3,Yes,Annually,3,Medium,Negative,Medium,Late
5662,54,Female,Medium,Teacher,Divorced,High School,Urban,Auto,55279,1478,1,Yes,Annually,5,High,Negative,High,Early
5663,57,Female,High,Engineer,Single,Master,Urban,Life,37914,1563,7,Yes,Monthly,4,High,Positive,Low,On Time
5664,65,Male,Medium,Business Owner,Widowed,Master,Suburban,Travel,27760,1908,2,Yes,Monthly,5,Medium,Neutral,High,On Time
5665,34,Male,Medium,Engineer,Widowed,Master,Rural,Health,74956,993,10,Yes,Monthly,4,Medium,Negative,High,Early
5666,29,Male,Low,Artist,Divorced,Bachelor,Urban,Auto,55216,887,6,Yes,Annually,5,Medium,Negative,High,Early
5667,27,Male,High,Teacher,Divorced,Bachelor,Suburban,Travel,53633,216,8,Yes,Annually,2,Low,Neutral,High,On Time
5668,51,Female,High,Artist,Single,PhD,Urban,Travel,71081,1622,7,Yes,Annually,1,Medium,Negative,Low,Early
5669,38,Male,High,Lawyer,Single,Master,Rural,Health,60008,1423,9,Yes,Annually,1,Medium,Negative,High,On Time
5670,29,Male,Medium,Business Owner,Divorced,Master,Urban,Travel,26574,1015,10,No,Monthly,2,Low,Negative,Low,Early
5671,30,Female,Low,Engineer,Single,PhD,Rural,Home,56443,1441,8,Yes,Monthly,0,Medium,Negative,Low,Early
5672,29,Female,High,Engineer,Divorced,Bachelor,Urban,Health,33658,964,8,Yes,Annually,5,Medium,Positive,Low,Early
5673,53,Male,Medium,Business Owner,Divorced,Bachelor,Urban,Health,38907,1408,2,No,Annually,2,High,Negative,High,Late
5674,23,Male,Low,Business Owner,Divorced,Master,Suburban,Travel,17693,1002,8,Yes,Monthly,1,Low,Neutral,Low,On Time
5675,57,Male,Low,Doctor,Divorced,High School,Suburban,Auto,88354,1973,2,No,Monthly,3,High,Positive,High,On Time
5676,48,Male,High,Artist,Single,Master,Urban,Travel,22362,262,8,No,Monthly,0,Medium,Negative,Low,Early
5677,20,Female,Medium,Engineer,Single,Bachelor,Urban,Health,75747,387,3,No,Annually,2,High,Neutral,High,Late
5678,19,Male,High,Teacher,Single,PhD,Urban,Life,53376,213,4,No,Monthly,0,Medium,Negative,Low,On Time
5679,36,Female,Low,Teacher,Divorced,Master,Rural,Health,77810,787,5,No,Monthly,3,High,Negative,Low,Late
5680,42,Female,Low,Teacher,Divorced,High School,Urban,Home,36491,1782,5,Yes,Annually,2,Medium,Positive,Medium,On Time
5681,29,Female,Medium,Engineer,Divorced,Bachelor,Rural,Home,38678,1447,9,Yes,Annually,0,Medium,Negative,Medium,Late
5682,20,Male,Low,Doctor,Single,Bachelor,Suburban,Life,59081,1565,1,No,Annually,5,Low,Neutral,High,Late
5683,66,Male,High,Teacher,Divorced,Bachelor,Rural,Travel,32776,245,7,No,Monthly,2,High,Negative,High,Early
5684,51,Male,High,Engineer,Married,High School,Rural,Travel,32427,1942,2,Yes,Annually,3,Medium,Neutral,Low,On Time
5685,67,Female,High,Teacher,Widowed,Master,Rural,Life,28181,603,9,No,Monthly,2,Medium,Negative,Low,Early
5686,59,Female,Low,Doctor,Widowed,PhD,Rural,Home,24674,1656,1,Yes,Annually,3,Medium,Negative,High,Late
5687,45,Female,Medium,Doctor,Married,PhD,Suburban,Home,52670,267,2,Yes,Annually,0,High,Neutral,Medium,Late
5688,64,Female,Low,Doctor,Married,Bachelor,Rural,Auto,97374,548,3,Yes,Monthly,2,Low,Neutral,High,Early
5689,26,Male,Low,Lawyer,Single,PhD,Rural,Health,43228,1297,6,Yes,Annually,2,Medium,Positive,Medium,Early
5690,55,Female,High,Artist,Married,PhD,Urban,Health,68131,1669,3,Yes,Annually,5,High,Neutral,Low,Early
5691,33,Male,Medium,Artist,Single,Master,Suburban,Travel,39832,1966,8,No,Annually,5,Low,Positive,Medium,Early
5692,41,Female,Low,Doctor,Married,Bachelor,Urban,Life,74191,178,6,No,Monthly,2,Low,Positive,High,Late
5693,46,Female,Medium,Artist,Widowed,High School,Urban,Health,6160,113,7,No,Monthly,1,Low,Neutral,High,Early
5694,70,Male,Low,Doctor,Divorced,High School,Urban,Life,95759,890,1,Yes,Monthly,0,Medium,Positive,Low,On Time
5695,25,Male,Medium,Engineer,Married,Bachelor,Rural,Auto,73642,824,1,Yes,Annually,4,High,Positive,High,On Time
